TIPO|PERIODO|TIPO_USUARIO|TIPO_CONTENIDO|CHANNEL_NAME|USUARIOS|HORAS|GRUPO|PROCESSDATE,,,,,,,,,gsgsfsafasf
T1|202205|FULL|LIVE|CNN INTERNACIONAL|52330|6065,133333|[>0]|,,,,,,,,
T1|202205|FULL|LIVE|ESPN2 PERU|182875|257825,000000|[>0]|,,,,,,,,
T1|202205|LITE|LIVE|NICK HD|4134|1570,100000|[>0]|,,,,,,,,
T1|202205|LITE|LIVE|SPACE HD|7631|8195,600000|[>0]|,,,,,,,,
T1|202205|LITE|LIVE|HISTORY 2 HD|3763|1884,383333|[>0]|,,,,,,,,
T1|202205|LITE|LIVE|HISTORY CHANNEL HD|4282|4234,633333|[>0]|,,,,,,,,
T1|202205|LITE|LIVE|AMERICA TELEVISION HD|262482|2771540,516666|[>0]|,,,,,,,,
T1|202205|FULL|LIVE|MOVISTAR EVENTOS 2|41908|2581,733333|[>0]|,,,,,,,,
T1|202205|LITE|LIVE|HOME & HEALTH HD|4736|4402,016666|[>0]|,,,,,,,,
T1|202205|LITE|LIVE|CLOVER|4590|3066,600000|[>0]|,,,,,,,,
T1|202205|LITE|LIVE|TNT SERIES HD|6497|3710,000000|[>0]|,,,,,,,,
T1|202205|FULL|LIVE|UCL|34453|2337,216666|[>0]|,,,,,,,,
T1|202205|FULL|LIVE|LIFETIME|51950|20318,016666|[>0]|,,,,,,,,
T1|202205|FULL|LIVE|HOMEGARDEN|40810|14057,450000|[>0]|,,,,,,,,
T1|202205|LITE|LIVE|DISCOVERY HD|5826|3092,600000|[>0]|,,,,,,,,
T1|202205|LITE|LIVE|CNN ESPAÑOL|3911|1324,833333|[>0]|,,,,,,,,
T1|202205|FULL|LIVE|DISCOVERY TURBO|73579|41649,716666|[>0]|,,,,,,,,
T1|202205|FULL|LIVE|M DEPORTES HD|212374|209624,900000|[>0]|,,,,,,,,
T1|202205|LITE|LIVE|LOLLY KIDS|3010|218,216666|[>0]|,,,,,,,,
T1|202205|FULL|LIVE|ANIMAL PLANET HD|77010|29042,816666|[>0]|,,,,,,,,
T1|202205|LITE|LIVE|GOLPERU HD|24720|135763,966666|[>0]|,,,,,,,,
T1|202205|FULL|LIVE|SONY HD|82463|67092,400000|[>0]|,,,,,,,,
T1|202205|FULL|LIVE|CINECANAL HD|83181|80078,116666|[>0]|,,,,,,,,
T1|202205|LITE|LIVE|ESPN2 PERU|11880|16944,700000|[>0]|,,,,,,,,
T1|202205|FULL|LIVE|AMERICA TELEVISION HD|352320|4154437,916666|[>0]|,,,,,,,,
T1|202205|LITE|LIVE|A&E HD|963|613,433333|[>0]|,,,,,,,,
T1|202205|LITE|LIVE|ANIMAL PLANET HD|5079|1873,733333|[>0]|,,,,,,,,
T1|202205|LITE|LIVE|RPP HD|36258|33780,100000|[>0]|,,,,,,,,
T1|202205|LITE|LIVE|CARTOON NETWORK HD|5236|4060,200000|[>0]|,,,,,,,,
T1|202205|LITE|LIVE|MTV HD|3320|665,050000|[>0]|,,,,,,,,
T1|202205|LITE|LIVE|PANAMERICANA TELEVISION HD|145048|279043,450000|[>0]|,,,,,,,,
T1|202205|LITE|LIVE|ESPN 3 HD|8122|5722,616666|[>0]|,,,,,,,,
T1|202205|FULL|LIVE|CANAL J|59257|7106,716666|[>0]|,,,,,,,,
T1|202205|FULL|LIVE|USMP TV|32240|2384,200000|[>0]|,,,,,,,,
T1|202205|LITE|LIVE|PARAMOUNT HD|6108|4411,150000|[>0]|,,,,,,,,
T1|202205|FULL|LIVE|TLC|11138|22756,600000|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|INVEST.DISCOVERYHD|17482|53904,066666|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|TNT HD|91445|194889,416666|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|HOME & HEALTH HD|20635|56711,900000|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|FOX SPORTS 3 HD|34612|29957,850000|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|UCL|104|45,066666|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|CINECANAL HD|2987|5129,650000|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|TLC|725|1573,816666|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|AXN HD|1616|8651,983333|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|DISNEY CHANNEL HD|18755|27046,016666|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|ESPN HD|20695|112085,750000|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|STAR CHANNEL|49132|81674,500000|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|CINEMAX HD|11971|20303,316666|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|M PLUS HD|46539|63596,933333|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|MOVISTAR EVENTOS|622|341,783333|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|DISCOVERY KIDS HD|1215|3707,216666|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|NAT GEO HD|1189|1424,133333|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|INVEST.DISCOVERYHD|1188|3827,583333|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|WILLAX|152683|624413,900000|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|WARNER CHANNEL HD|3543|6708,250000|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|CANAL N HD|35225|123673,900000|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|LATINA HD|197466|1053363,683333|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|HISTORY CHANNEL HD|28313|57893,200000|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|HOMEGARDEN|555|887,016666|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|DISNEY CHANNEL HD|1251|1620,700000|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|TCM|1220|1220,166666|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|TNT SERIES HD|19013|51001,850000|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|CNN INTERNACIONAL|2728|2909,800000|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|CARTOON NETWORK HD|24111|51077,033333|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|CNN ESPAÑOL|7842|12223,166666|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|TNT HD|6123|13269,366666|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|ESPN2 PERU|122008|239538,633333|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|DISNEY JUNIOR|18794|53090,316666|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|NICK HD|1095|1299,850000|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|SPACE HD|3987|7643,166666|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|HISTORY 2 HD|1228|1660,200000|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|UNIVERSAL CHANNEL HD|1083|4468,183333|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|CARTOONITO|20726|40498,050000|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|HISTORY CHANNEL HD|1876|3931,950000|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|AMERICA TELEVISION HD|215412|2719318,633333|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|MOVISTAR EVENTOS 2|614|330,983333|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|HOME & HEALTH HD|1432|4030,133333|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|A&E HD|6587|7439,633333|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|E! ENTERTAINMENT|11123|17777,250000|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|CARTOONITO|1308|2624,283333|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|COMEDY CENTRAL HD|35397|72609,333333|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|CLOVER|1890|2793,550000|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|STUDIO UNIVERSAL HD|29693|43152,450000|[>5]|,,,,,,,,
T1|202204|FULL|LIVE|NAT GEO WILD HD|303|37,316666|[>0]|,,,,,,,,
T1|202204|FULL|LIVE|HISTORY CHANNEL HD|58481|38376,216666|[>0]|,,,,,,,,
T1|202204|LITE|LIVE|CARTOON NETWORK HD|4957|3591,133333|[>0]|,,,,,,,,
T1|202204|FULL|LIVE|DISNEY JUNIOR|65797|43223,116666|[>0]|,,,,,,,,
T1|202204|FULL|LIVE|COMEDY CENTRAL HD|94767|60798,166666|[>0]|,,,,,,,,
T1|202204|LITE|LIVE|CANAL N HD|90930|175778,550000|[>0]|,,,,,,,,
T1|202204|LITE|LIVE|HISTORY 2 HD|3703|1608,000000|[>0]|,,,,,,,,
T1|202204|FULL|LIVE|CINEMAX HD|15974|15010,000000|[>0]|,,,,,,,,
T1|202204|LITE|LIVE|E! ENTERTAINMENT|3537|1303,366666|[>0]|,,,,,,,,
T1|202204|FULL|LIVE|UCL|36950|2487,283333|[>0]|,,,,,,,,
T1|202204|LITE|LIVE|INVEST.DISCOVERYHD|5551|3692,750000|[>0]|,,,,,,,,
T1|202204|LITE|LIVE|PARAMOUNT HD|6066|3770,383333|[>0]|,,,,,,,,
T1|202204|FULL|LIVE|ATV HD|282805|1554041,083333|[>0]|,,,,,,,,
T1|202204|LITE|LIVE|LATINA HD|242523|964579,350000|[>0]|,,,,,,,,
T1|202204|LITE|LIVE|ESPN 3 HD|8084|5549,766666|[>0]|,,,,,,,,
T1|202204|LITE|LIVE|NAT GEO KIDS|18|,650000|[>0]|,,,,,,,,
T1|202204|FULL|LIVE|NAT GEO HD|49461|19344,016666|[>0]|,,,,,,,,
T1|202204|LITE|LIVE|AXN HD|4409|9325,633333|[>0]|,,,,,,,,
T1|202204|FULL|LIVE|CNN INTERNACIONAL|50323|6087,783333|[>0]|,,,,,,,,
T1|202204|FULL|LIVE|STUDIO UNIVERSAL HD|60102|37614,950000|[>0]|,,,,,,,,
T1|202204|LITE|LIVE|TNT SERIES HD|6998|2523,116666|[>0]|,,,,,,,,
T1|202204|FULL|LIVE|ESPN2 PERU|213615|347941,916666|[>0]|,,,,,,,,
T1|202204|LITE|LIVE|HOME & HEALTH HD|4493|3438,300000|[>0]|,,,,,,,,
T1|202204|LITE|LIVE|DISCOVERY HD|5603|2763,300000|[>0]|,,,,,,,,
T1|202204|FULL|LIVE|NAT GEO KIDS|169|11,333333|[>0]|,,,,,,,,
T1|202204|FULL|LIVE|AXN HD|63836|143614,700000|[>0]|,,,,,,,,
T1|202204|LITE|LIVE|FOOD NETWORK|311|203,033333|[>0]|,,,,,,,,
T1|202204|FULL|LIVE|SPACE HD|119815|130911,616666|[>0]|,,,,,,,,
T1|202204|LITE|LIVE|ESPN 4|8872|5928,650000|[>0]|,,,,,,,,
T1|202204|LITE|LIVE|CARTOONITO|4636|3065,250000|[>0]|,,,,,,,,
T1|202204|LITE|LIVE|NAT GEO HD|3366|1321,866666|[>0]|,,,,,,,,
T1|202204|FULL|LIVE|CANAL N HD|244977|655145,250000|[>0]|,,,,,,,,
T1|202204|FULL|LIVE|TOONCAST|50248|12755,583333|[>0]|,,,,,,,,
T1|202204|FULL|LIVE|WILLAX|183689|385025,966666|[>0]|,,,,,,,,
T1|202204|LITE|LIVE|PANAMERICANA TELEVISION HD|178068|334375,600000|[>0]|,,,,,,,,
T1|202204|LITE|LIVE|GOLTV HD|5138|1225,733333|[>0]|,,,,,,,,
T1|202204|LITE|LIVE|CINECANAL HD|5195|4491,416666|[>0]|,,,,,,,,
T1|202204|FULL|LIVE|FOOD NETWORK|4576|3218,500000|[>0]|,,,,,,,,
T1|202204|FULL|LIVE|ESPN 4|130984|83644,516666|[>0]|,,,,,,,,
T1|202204|FULL|LIVE|MOVISTAR EVENTOS|47895|3104,583333|[>0]|,,,,,,,,
T1|202204|FULL|LIVE|FX MOVIES DTH|447|78,766666|[>0]|,,,,,,,,
T1|202204|LITE|LIVE|DISCOVERY TURBO|4638|2476,366666|[>0]|,,,,,,,,
T1|202204|LITE|LIVE|TELEMUNDO|4497|3289,483333|[>0]|,,,,,,,,
T1|202204|LITE|LIVE|LOLLY KIDS|3306|231,583333|[>0]|,,,,,,,,
T1|202204|LITE|LIVE|ESPN HD|21059|89687,483333|[>0]|,,,,,,,,
T1|202204|FULL|LIVE|LOLLY KIDS|48686|3630,650000|[>0]|,,,,,,,,
T1|202204|FULL|LIVE|CNN ESPAÑOL|57059|16094,833333|[>0]|,,,,,,,,
T1|202204|LITE|LIVE|UNIVERSAL CHANNEL HD|3666|4578,416666|[>0]|,,,,,,,,
T1|202204|FULL|LIVE|DISNEY CHANNEL HD|66872|32693,450000|[>0]|,,,,,,,,
T1|202204|FULL|LIVE|CINECANAL HD|76105|64105,183333|[>0]|,,,,,,,,
T1|202204|FULL|LIVE|A&E HD|14630|8846,200000|[>0]|,,,,,,,,
T1|202204|LITE|LIVE|FOX SPORTS 3 HD|5728|1366,516666|[>0]|,,,,,,,,
T1|202204|LITE|LIVE|STAR LIFE|27|1,150000|[>0]|,,,,,,,,
T1|202204|LITE|LIVE|ATV HD|209246|1149313,583333|[>0]|,,,,,,,,
T1|202204|FULL|LIVE|STUDIO UNIVERSAL|18|2,416666|[>0]|,,,,,,,,
T1|202204|LITE|LIVE|TLC|4600|1912,850000|[>0]|,,,,,,,,
T1|202204|FULL|LIVE|E! ENTERTAINMENT|51075|17570,000000|[>0]|,,,,,,,,
T1|202204|LITE|LIVE|AMERICA TELEVISION HD|280164|2464356,783333|[>0]|,,,,,,,,
T1|202204|FULL|LIVE|SONY HD|79345|60877,033333|[>0]|,,,,,,,,
T1|202204|LITE|LIVE|CANAL J|72499|13739,550000|[>0]|,,,,,,,,
T1|202204|LITE|LIVE|A&E HD|979|614,233333|[>0]|,,,,,,,,
T1|202204|LITE|LIVE|TOONCAST|3475|987,966666|[>0]|,,,,,,,,
T1|202204|FULL|LIVE|MTV HD|52431|12589,266666|[>0]|,,,,,,,,
T1|202204|LITE|LIVE|ESPN2 PERU|14570|24028,183333|[>0]|,,,,,,,,
T1|202204|FULL|LIVE|FX HD|120399|102892,750000|[>0]|,,,,,,,,
T1|202204|FULL|LIVE|STAR CHANNEL|89110|76263,383333|[>0]|,,,,,,,,
T1|202204|FULL|LIVE|INVEST.DISCOVERYHD|81034|51636,633333|[>0]|,,,,,,,,
T1|202204|FULL|LIVE|CARTOON NETWORK HD|72435|49685,750000|[>0]|,,,,,,,,
T1|202204|LITE|LIVE|SONY HD|5578|4414,800000|[>0]|,,,,,,,,
T1|202204|FULL|LIVE|FOX SPORTS 3 HD|83963|20502,233333|[>0]|,,,,,,,,
T1|202204|FULL|LIVE|TELEMUNDO|66149|45935,683333|[>0]|,,,,,,,,
T1|202204|FULL|LIVE|ESPN 3 HD|119999|79422,400000|[>0]|,,,,,,,,
T1|202204|LITE|LIVE|RPP HD|55726|44940,583333|[>0]|,,,,,,,,
T1|202204|FULL|LIVE|HOME & HEALTH HD|65175|47468,750000|[>0]|,,,,,,,,
T1|202204|LITE|LIVE|FX HD|8370|7303,383333|[>0]|,,,,,,,,
T1|202204|LITE|LIVE|MTV HD|3533|970,550000|[>0]|,,,,,,,,
T1|202204|FULL|LIVE|NICK HD|57909|22690,183333|[>0]|,,,,,,,,
T1|202204|LITE|LIVE|TNT HD|11262|14967,716666|[>0]|,,,,,,,,
T1|202204|LITE|LIVE|MOVISTAR EVENTOS 2|3001|184,400000|[>0]|,,,,,,,,
T1|202204|LITE|LIVE|CNN ESPAÑOL|3954|1227,250000|[>0]|,,,,,,,,
T1|202204|LITE|LIVE|STAR CHANNEL|6188|5418,316666|[>0]|,,,,,,,,
T1|202204|LITE|LIVE|WILLAX|139152|302540,866666|[>0]|,,,,,,,,
T1|202204|LITE|LIVE|DISCOVERY KIDS HD|4086|3406,366666|[>0]|,,,,,,,,
T1|202204|LITE|LIVE|LIFETIME|3679|1221,333333|[>0]|,,,,,,,,
T1|202204|FULL|LIVE|MOVISTAR EVENTOS 2|44291|2744,616666|[>0]|,,,,,,,,
T1|202204|FULL|LIVE|DISCOVERY KIDS HD|61020|43737,166666|[>0]|,,,,,,,,
T1|202204|LITE|LIVE|HOMEGARDEN|2629|996,750000|[>0]|,,,,,,,,
T1|202204|LITE|LIVE|CLOVER|4663|2480,183333|[>0]|,,,,,,,,
T1|202206|FULL|LIVE|STUDIO UNIVERSAL HD|74631|55465,766666|[>0]|,,,,,,,,
T1|202206|LITE|LIVE|FOX SPORTS 3 HD|6041|1914,366666|[>0]|,,,,,,,,
T1|202206|FULL|LIVE|HOMEGARDEN|44823|15057,600000|[>0]|,,,,,,,,
T1|202206|LITE|LIVE|DISNEY CHANNEL HD|4258|1625,900000|[>0]|,,,,,,,,
T1|202206|FULL|LIVE|RPP HD|165662|164992,583333|[>0]|,,,,,,,,
T1|202206|LITE|LIVE|RPP HD|53157|45284,366666|[>0]|,,,,,,,,
T1|202206|FULL|LIVE|PARAMOUNT HD|104051|76325,750000|[>0]|,,,,,,,,
T1|202206|FULL|LIVE|DISCOVERY KIDS HD|67760|57359,016666|[>0]|,,,,,,,,
T1|202206|LITE|LIVE|CNN ESPAÑOL|3364|862,566666|[>0]|,,,,,,,,
T1|202206|FULL|LIVE|FX HD|136538|142033,983333|[>0]|,,,,,,,,
T1|202206|FULL|LIVE|FOOD NETWORK|42650|15930,366666|[>0]|,,,,,,,,
T1|202206|FULL|LIVE|ANIMAL PLANET HD|72865|27568,133333|[>0]|,,,,,,,,
T1|202206|FULL|LIVE|USMP TV|39387|2918,816666|[>0]|,,,,,,,,
T1|202206|FULL|LIVE|TELEMUNDO|76335|45806,316666|[>0]|,,,,,,,,
T1|202206|FULL|LIVE|ESPN2 PERU|282538|426757,216666|[>0]|,,,,,,,,
T1|202206|LITE|LIVE|ESPN 3 HD|6993|3739,616666|[>0]|,,,,,,,,
T1|202206|FULL|LIVE|ESPN 4|118765|51799,383333|[>0]|,,,,,,,,
T1|202206|FULL|LIVE|MOVISTAR EVENTOS 2|58140|3808,983333|[>0]|,,,,,,,,
T1|202206|LITE|LIVE|HISTORY CHANNEL HD|4204|3807,466666|[>0]|,,,,,,,,
T1|202206|LITE|LIVE|SPACE HD|8595|10782,983333|[>0]|,,,,,,,,
T1|202206|LITE|LIVE|M PLUS HD|118928|72469,033333|[>0]|,,,,,,,,
T1|202206|FULL|LIVE|NAT GEO HD|59336|30017,250000|[>0]|,,,,,,,,
T1|202206|FULL|LIVE|UCL|41064|2963,583333|[>0]|,,,,,,,,
T1|202206|LITE|LIVE|TELEMUNDO|4573|2963,283333|[>0]|,,,,,,,,
T1|202206|FULL|LIVE|CNN ESPAÑOL|55791|10517,133333|[>0]|,,,,,,,,
T1|202206|LITE|LIVE|TCM|6142|1959,633333|[>0]|,,,,,,,,
T1|202206|FULL|LIVE|AXN HD|66088|117745,600000|[>0]|,,,,,,,,
T1|202205|LITE|LIVE|TNT SERIES HD|1277|3223,183333|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|UCL|1368|528,283333|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|TOONCAST|10187|10182,900000|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|GOLTV HD|1079|848,416666|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|LIFETIME|9231|17030,966666|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|HOMEGARDEN|7838|11563,300000|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|CLOVER|27896|38992,450000|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|DISCOVERY HD|1570|2641,983333|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|TCM|17654|18196,600000|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|CNN ESPAÑOL|577|1068,133333|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|AXN HD|23865|127710,783333|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|DISCOVERY TURBO|15430|36005,816666|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|UNIVERSAL CHANNEL HD|16385|71174,266666|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|ESPN HD|310291|1701605,233333|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|M DEPORTES HD|92800|189407,550000|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|LOLLY KIDS|139|61,316666|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|ESPN 4|71425|88620,866666|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|M DEPORTES HD|5983|12758,816666|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|CANAL J|13230|9043,250000|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|CNN INTERNACIONAL|206|260,883333|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|PANAMERICANA TELEVISION HD|140893|376247,350000|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|MTV HD|6827|6578,183333|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|ANIMAL PLANET HD|19369|23652,583333|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|SPACE HD|59067|115662,550000|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|GOLTV HD|16796|14940,883333|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|GOLPERU HD|20838|131818,200000|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|FOOD NETWORK|102|159,750000|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|ESPN 3 HD|59152|76334,783333|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|TELEMUNDO|1205|2530,666666|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|ATV HD|197840|1468772,750000|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|SONY HD|40867|62143,450000|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|CINECANAL HD|44195|74600,300000|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|ESPN2 PERU|7963|15766,650000|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|USMP TV|6548|3631,816666|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|DISCOVERY TURBO|1061|2960,600000|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|AMERICA TELEVISION HD|296259|4061001,366666|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|A&E HD|433|565,566666|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|CINEMAX HD|781|1450,033333|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|ANIMAL PLANET HD|1266|1526,866666|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|RPP HD|14023|30608,183333|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|CARTOON NETWORK HD|1562|3514,650000|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|M PLUS HD|30165|43755,000000|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|MTV HD|471|469,633333|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|PANAMERICANA TELEVISION HD|95342|261139,200000|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|COMEDY CENTRAL HD|2396|4829,066666|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|ESPN 3 HD|3833|5057,316666|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|DISNEY JUNIOR|1225|3635,583333|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|CANAL J|5618|3408,950000|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|SONY HD|2786|4440,383333|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|NAT GEO HD|18436|21405,083333|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|USMP TV|1443|665,666666|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|PARAMOUNT HD|2683|3974,900000|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|LOLLY KIDS|2029|966,316666|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|STAR CHANNEL|3307|5537,750000|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|RPP HD|48496|108791,383333|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|PARAMOUNT HD|38991|58704,683333|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|NICK HD|16298|21116,400000|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|WARNER CHANNEL HD|52014|101258,966666|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|FOX SPORTS 2 HD|69013|89776,300000|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|ESPN 4|4406|5893,850000|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|FOX SPORTS 2 HD|4367|5671,533333|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|HISTORY 2 HD|17761|21767,583333|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|WILLAX|93671|429532,166666|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|ATV HD|235316|1941498,133333|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|MOVISTAR EVENTOS|41|21,816666|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|TOONCAST|695|821,850000|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|STUDIO UNIVERSAL HD|2035|3152,516666|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|DISCOVERY KIDS HD|19919|49227,533333|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|FX HD|4232|7547,133333|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|MOVISTAR EVENTOS 2|40|19,516666|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|E! ENTERTAINMENT|747|1228,416666|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|FOOD NETWORK|1698|3457,216666|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|FX HD|63405|111916,450000|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|LIFETIME|612|1042,616666|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|CANAL N HD|111436|460428,316666|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|FOX SPORTS 3 HD|2195|1972,166666|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|GOLPERU HD|321087|2027451,933333|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|DISCOVERY HD|25106|39760,650000|[>5]|,,,,,,,,
T1|202205|LITE|LIVE|LATINA HD|140851|801916,800000|[>5]|,,,,,,,,
T1|202205|FULL|LIVE|TELEMUNDO|18705|37368,516666|[>5]|,,,,,,,,
T1|202207|FULL|LIVE|ANIMAL PLANET HD|14706|16407,350000|[>5]|,,,,,,,,
T1|202207|FULL|LIVE|AZ CINEMA HD|6069|7158,150000|[>5]|,,,,,,,,
T1|202207|FULL|LIVE|PANAMERICANA TELEVISION HD|140664|338011,566666|[>5]|,,,,,,,,
T1|202207|FULL|LIVE|M PLUS HD|45453|60526,283333|[>5]|,,,,,,,,
T1|202207|FULL|LIVE|CANAL N HD|107422|372494,450000|[>5]|,,,,,,,,
T1|202207|FULL|LIVE|MAS CHIC HD|3115|2429,833333|[>5]|,,,,,,,,
T1|202207|LITE|LIVE|DISNEY CHANNEL HD|1025|1370,700000|[>5]|,,,,,,,,
T1|202207|LITE|LIVE|EUROPA EUROPA HD|549|598,350000|[>5]|,,,,,,,,
T1|202207|FULL|LIVE|UCL|1114|446,516666|[>5]|,,,,,,,,
T1|202207|LITE|LIVE|TLC|638|1512,483333|[>5]|,,,,,,,,
T1|202207|LITE|LIVE|ANIMAL PLANET HD|811|950,416666|[>5]|,,,,,,,,
T1|202207|LITE|LIVE|FOX SPORTS 3 HD|1118|1130,316666|[>5]|,,,,,,,,
T1|202207|LITE|LIVE|MOVISTAR EVENTOS 2|35|21,216666|[>5]|,,,,,,,,
